Price,Close,High,Low,Open,Volume
Ticker,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS
Date,,,,,
2024-06-18,1198.25,1212.4000244140625,1196.0,1209.5999755859375,3076985
2024-06-19,1191.239990234375,1199.9300537109375,1184.0,1198.3900146484375,3056645
2024-06-20,1194.1600341796875,1199.199951171875,1177.5999755859375,1185.0,2489735
2024-06-21,1202.2900390625,1211.0,1191.030029296875,1194.199951171875,2150475
2024-06-24,1210.989990234375,1220.0,1194.5999755859375,1199.5999755859375,1624525
2024-06-25,1215.6800537109375,1219.0400390625,1203.2099609375,1218.0,1977490
2024-06-26,1214.010009765625,1218.9300537109375,1205.06005859375,1212.699951171875,1958240
2024-06-27,1247.1800537109375,1249.8900146484375,1199.0,1200.0,12168270
2024-06-28,1280.469970703125,1284.0,1250.2099609375,1251.0899658203125,5118295
2024-07-01,1270.739990234375,1296.0,1267.4300537109375,1286.0,2251925
2024-07-02,1274.050048828125,1276.18994140625,1256.8499755859375,1269.0,1819075
2024-07-03,1285.1800537109375,1305.1600341796875,1273.030029296875,1274.800048828125,2913200
2024-07-04,1295.8699951171875,1308.4000244140625,1274.02001953125,1286.0,1744245
2024-07-05,1304.0,1309.4300537109375,1291.2099609375,1295.8699951171875,1139175
2024-07-08,1306.8299560546875,1315.0,1297.199951171875,1304.0,807380
2024-07-09,1316.5699462890625,1319.0,1286.18994140625,1308.0,1734640
2024-07-10,1318.510009765625,1320.8900146484375,1296.5999755859375,1314.9000244140625,1287550
2024-07-11,1318.949951171875,1324.3900146484375,1306.969970703125,1318.6300048828125,1581340
2024-07-12,1343.8900146484375,1349.0,1312.93994140625,1318.050048828125,2944400
2024-07-15,1358.949951171875,1376.989990234375,1340.510009765625,1350.0,3023975
2024-07-16,1329.2099609375,1356.5899658203125,1327.3299560546875,1351.989990234375,1556420
2024-07-18,1333.5,1341.77001953125,1318.0799560546875,1329.199951171875,1928535
2024-07-19,1327.199951171875,1343.6800537109375,1325.260009765625,1332.0,900340
2024-07-22,1354.1800537109375,1356.0,1316.0,1316.0,2061455
2024-07-23,1373.0,1376.800048828125,1343.4000244140625,1354.0,4330455
2024-07-24,1364.030029296875,1387.780029296875,1358.6500244140625,1387.780029296875,3019385
2024-07-25,1370.6400146484375,1374.989990234375,1351.4100341796875,1359.0,1315525
2024-07-26,1375.72998046875,1393.199951171875,1358.3199462890625,1377.7900390625,2051955
2024-07-29,1368.010009765625,1389.6199951171875,1347.0,1384.0,3271945
2024-07-30,1360.8299560546875,1378.199951171875,1358.5799560546875,1369.010009765625,1458475
2024-07-31,1350.0999755859375,1365.9000244140625,1347.0,1360.780029296875,1730870
2024-08-01,1377.5899658203125,1380.0999755859375,1357.3299560546875,1359.0999755859375,2320480
2024-08-02,1392.8299560546875,1396.199951171875,1374.8900146484375,1376.199951171875,2209945
