Price,Close,High,Low,Open,Volume
Ticker,SCI.NS,SCI.NS,SCI.NS,SCI.NS,SCI.NS
Date,,,,,
2024-06-20,272.7557373046875,278.7244948384116,270.66967401554626,278.1755420371135,4935322
2024-06-21,264.6510314941406,274.83184919726125,263.5032016698059,273.98344264530954,4515931
2024-06-24,260.4489440917969,267.9448209036143,256.1171151158249,259.6604222499049,4366319
2024-06-25,260.29925537109375,266.5674364839479,259.51073345981604,261.556863597266,3286539
2024-06-26,255.41842651367188,261.7065890860326,254.52012627766274,261.0078942023875,2582501
2024-06-27,252.0447998046875,260.50883746241726,247.89262464049014,255.51824670643225,3575689
2024-06-28,251.37606811523438,260.20942004369607,250.6274794850283,253.32239550775526,2486006
2024-07-01,256.5662536621094,257.264948538611,246.1858311807091,252.47397845870546,3613726
2024-07-02,253.17266845703125,258.4127888646109,251.02672047738565,257.66420023495664,1949101
2024-07-03,262.80450439453125,267.9947311103369,253.6218354221476,254.02107660179044,5760681
2024-07-04,269.4420166015625,273.4843830724049,262.50508302205293,264.00226030164634,9284642
2024-07-05,268.3440856933594,275.9297901486779,266.0483955441687,269.4420218116549,6424974
2024-07-08,270.9391784667969,278.47495816129606,266.14819316857825,269.4420012723813,5273152
2024-07-09,268.04461669921875,277.9759044646918,267.0964227338664,272.68589045965655,4198225
2024-07-10,274.6322021484375,278.47496310772436,255.56813944222307,269.94106513203093,10382994
2024-07-11,329.5287170410156,329.5287170410156,280.4712136919153,280.4712136919153,65065151
2024-07-12,344.9995422363281,383.47701628576715,341.5061286122886,347.14549022763674,63158472
2024-07-15,329.9279479980469,351.23777696071045,325.037175070587,347.14548638298515,13862107
2024-07-16,323.2405700683594,340.35829030701996,321.5936812072907,333.3714632332688,8096428
2024-07-18,310.6143798828125,325.9354690885235,308.26879614267204,319.8968664763829,9736775
2024-07-19,304.775390625,318.99857460926336,302.9787596351087,309.5663456777448,10224025
2024-07-22,318.10028076171875,334.2697772360463,301.032453544248,303.42793111894656,19834323
2024-07-23,294.09552001953125,324.38841332515665,277.62656980456177,322.3921769354634,25230395
2024-07-24,290.2028503417969,305.87331738524136,288.65577940279593,297.23957107230217,8764178
2024-07-25,280.37139892578125,298.2377087818424,278.97403952466453,287.35822639151525,11552644
2024-07-26,277.6265563964844,288.4561443795814,276.72825615653613,282.5173292230012,8167309
2024-07-29,281.1698913574219,292.34879621495617,276.3290123012786,280.4213027547239,13470209
2024-07-30,285.61151123046875,290.8516316775878,279.6727263331569,282.8666862343588,13006360
2024-07-31,286.1604919433594,290.7518111639835,284.6133905014975,286.75933847811956,3580671
2024-08-01,286.45989990234375,296.041839928389,284.9627227251538,287.4580180204704,8515679
2024-08-02,283.2160339355469,285.41190611840216,278.524866299515,282.06820411911553,3699944
2024-08-05,264.0521545410156,275.92978535036923,262.5050835331501,274.43260806786077,6120130
2024-08-06,250.32803344726562,272.5860710943486,247.8826470415936,270.3901989944888,7607802
2024-08-07,264.0521545410156,265.44954437281,250.57757422851438,258.3628991435734,5309234
2024-08-08,257.61431884765625,264.8007517604093,256.6162006269835,264.5013284782678,3656503
2024-08-09,256.9156188964844,262.9043281036758,255.5182595068364,261.40715080187795,2918131
2024-08-12,273.484375,288.20661781478105,266.14820045450307,271.43824496234424,23103729
2024-08-13,264.3515930175781,276.27908640378985,262.6048862887893,275.92976942615053,4864070
2024-08-14,264.0521545410156,268.3939747523201,259.01166987396374,266.19813301406424,3227182
2024-08-16,270.4900207519531,273.484375225222,264.4514180815871,265.54932368699997,5191821
2024-08-19,272.9853210449219,277.37703492582676,271.58796169101794,271.8873849596583,2910146
2024-08-20,270.0408630371094,276.27910169958324,267.5455675721198,274.48250114885064,2933575
2024-08-21,271.88739013671875,277.27722229591944,269.14256510136977,269.9909716588713,2444878
2024-08-22,273.3845520019531,274.98154711534227,270.0907743294584,273.28473409608847,2404517
2024-08-23,275.8798522949219,280.2715660903834,272.9853157338324,274.4824929682044,3639550
2024-08-26,274.0333251953125,279.37326337614076,272.4862542508415,277.3271333579503,1832191
2024-08-27,272.3365478515625,276.2292026093116,271.4881413179142,273.73390719278666,1533041
2024-08-28,270.4900207519531,274.9815524618564,269.4919025941968,272.53615079129395,1711999
2024-08-29,266.5474548339844,270.4900339333086,263.80262976639546,270.4900339333086,1591122
2024-08-30,268.69342041015625,269.99096183194337,262.05591028905224,266.8967894490484,2419286
2024-09-02,266.5474548339844,271.43825841344494,262.0060291789428,269.94108110385093,3188824
2024-09-03,270.39019775390625,275.8798475182202,267.0964200793772,267.3958433370077,4924176
2024-09-04,268.2442626953125,273.9834422692587,267.49567405523254,268.8431396994064,1980776
2024-09-05,265.20001220703125,270.09078518956875,264.50131729803326,269.49190819044895,1207063
2024-09-06,256.5,265.0,255.64999389648438,265.0,2586021
2024-09-09,249.6999969482422,257.1499938964844,247.0,256.5,2620915
2024-09-10,254.0,258.5,252.1999969482422,252.1999969482422,1666678
2024-09-11,245.8000030517578,257.79998779296875,244.3000030517578,254.6999969482422,2049191
2024-09-12,244.5,249.60000610351562,240.0,248.0,2449037
2024-09-13,246.14999389648438,249.60000610351562,245.0,245.60000610351562,1393494
2024-09-16,248.25,254.6999969482422,240.25,247.3000030517578,3405681
2024-09-17,245.10000610351562,248.85000610351562,244.3000030517578,248.85000610351562,1329030
2024-09-18,247.1999969482422,249.6999969482422,241.89999389648438,244.89999389648438,1780136
2024-09-19,239.9499969482422,249.9499969482422,239.0,248.5,2006851
2024-09-20,258.1000061035156,263.8999938964844,236.6999969482422,240.8000030517578,13069349
2024-09-23,267.25,270.79998779296875,256.5,260.0,6094079
2024-09-24,270.1000061035156,274.25,264.29998779296875,267.1499938964844,4375896
2024-09-25,267.6000061035156,269.3999938964844,263.04998779296875,268.6499938964844,2095388
2024-09-26,270.3500061035156,271.1499938964844,262.6000061035156,267.0,2712605
2024-09-27,267.6499938964844,270.45001220703125,264.6000061035156,270.0,2086873
2024-09-30,261.1499938964844,266.8500061035156,260.1499938964844,265.1000061035156,1306253
2024-10-01,260.25,262.79998779296875,257.20001220703125,262.79998779296875,1175241
2024-10-03,249.89999389648438,256.20001220703125,249.0,252.5500030517578,1381964
2024-10-04,244.25,252.0,242.4499969482422,249.89999389648438,1554630
2024-10-07,234.0500030517578,247.6999969482422,232.8000030517578,245.14999389648438,1716889
2024-10-08,241.5500030517578,243.3000030517578,230.4499969482422,233.85000610351562,1848887
2024-10-09,240.60000610351562,246.0,240.0,242.6999969482422,1062213
2024-10-10,245.4499969482422,249.9499969482422,241.60000610351562,242.1999969482422,1898003
2024-10-11,243.85000610351562,246.9499969482422,242.60000610351562,245.4499969482422,756586
2024-10-14,239.25,249.0,238.25,245.0,1535973
2024-10-15,238.6999969482422,246.0,236.1999969482422,240.0,2273324
2024-10-16,248.10000610351562,249.64999389648438,237.1999969482422,239.25,5282148
2024-10-17,239.60000610351562,249.35000610351562,238.8000030517578,249.35000610351562,1747522
2024-10-18,235.75,239.6999969482422,232.75,239.6999969482422,1510663
2024-10-21,230.9499969482422,240.5,230.0,237.5,1435088
2024-10-22,216.0,231.0,214.10000610351562,230.39999389648438,2489579
2024-10-23,214.10000610351562,218.85000610351562,206.5500030517578,216.0,2970672
2024-10-24,214.0500030517578,221.0,213.1999969482422,214.35000610351562,1869938
2024-10-25,202.75,215.8000030517578,201.8000030517578,215.8000030517578,2568773
2024-10-28,206.89999389648438,208.3000030517578,199.3000030517578,204.0,2628638
2024-10-29,206.75,208.4499969482422,202.0500030517578,207.0500030517578,1953103
2024-10-30,217.3000030517578,219.64999389648438,206.75,208.0,3589123
2024-10-31,216.39999389648438,218.0,213.64999389648438,216.0,1576081
2024-11-01,220.0500030517578,221.0,217.1999969482422,217.5,556216
2024-11-04,213.27999877929688,219.9499969482422,211.36000061035156,219.86000061035156,1406871
2024-11-05,215.58999633789062,216.85000610351562,211.10000610351562,213.85000610351562,1566933
2024-11-06,223.22000122070312,224.0,216.0500030517578,217.39999389648438,2273818
2024-11-07,221.2100067138672,227.5500030517578,220.0,223.27999877929688,2793312
2024-11-08,212.3699951171875,219.75,211.5,219.5500030517578,1792096
2024-11-11,227.32000732421875,243.64999389648438,222.0,223.0,44715073
2024-11-12,222.60000610351562,237.5,220.44000244140625,232.89999389648438,9883192
2024-11-13,211.4600067138672,222.88999938964844,210.0,222.88999938964844,3766651
2024-11-14,208.0500030517578,216.88999938964844,207.2100067138672,212.0,4069091
2024-11-18,209.07000732421875,211.60000610351562,203.64999389648438,209.0,3191998
2024-11-19,210.63999938964844,217.1999969482422,209.5,215.0,2423079
2024-11-21,206.2899932861328,210.8000030517578,205.10000610351562,210.0,1949576
2024-11-22,220.74000549316406,222.8000030517578,205.4199981689453,207.5,7949181
2024-11-25,223.05999755859375,228.4199981689453,221.44000244140625,225.0,3715308
2024-11-26,224.75,231.6999969482422,221.00999450683594,223.0,4076440
2024-11-27,230.63999938964844,232.0500030517578,224.3300018310547,226.0,3752763
2024-11-28,235.2100067138672,239.1300048828125,229.0,231.74000549316406,4869622
2024-11-29,234.8699951171875,237.0,230.2100067138672,236.16000366210938,2619341
2024-12-02,234.27999877929688,236.49000549316406,231.77999877929688,232.91000366210938,1702658
2024-12-03,237.61000061035156,240.6999969482422,233.60000610351562,233.97000122070312,2585112
2024-12-04,237.57000732421875,242.39999389648438,236.50999450683594,239.0,2065941
2024-12-05,235.8699951171875,239.10000610351562,234.2100067138672,238.5,1753915
2024-12-06,238.86000061035156,242.0,236.0399932861328,237.0,2388832
2024-12-09,238.3699951171875,241.77999877929688,237.5,239.05999755859375,1289079
2024-12-10,237.9199981689453,243.0,235.22000122070312,239.1999969482422,2612520
2024-12-11,238.07000732421875,240.88999938964844,236.50999450683594,237.9199981689453,1398690
2024-12-12,233.1699981689453,240.4499969482422,232.52000427246094,238.8000030517578,1560721
2024-12-13,230.58999633789062,232.3800048828125,225.10000610351562,231.0,1517968
2024-12-16,232.4600067138672,236.3000030517578,231.08999633789062,231.97999572753906,1211089
2024-12-17,227.9499969482422,234.19000244140625,226.39999389648438,232.5,1420161
2024-12-18,222.1999969482422,227.77000427246094,220.0500030517578,226.5,1414613
2024-12-19,220.1199951171875,221.0,216.83999633789062,218.0,1004451
2024-12-20,211.57000732421875,222.10000610351562,210.0,220.0,1783417
2024-12-23,208.8699951171875,214.88999938964844,208.14999389648438,214.0,1390036
2024-12-24,209.92999267578125,212.88999938964844,208.47999572753906,210.5500030517578,815816
2024-12-26,208.6999969482422,212.3800048828125,207.25,210.97999572753906,819710
2024-12-27,208.9199981689453,212.39999389648438,206.5,209.5,1648723
2024-12-30,204.75999450683594,209.77999877929688,204.0500030517578,209.0,1184540
2024-12-31,208.9199981689453,210.6999969482422,203.5500030517578,204.5,1554974
2025-01-01,211.5,212.5,208.60000610351562,209.5,787601
2025-01-02,214.27000427246094,218.6999969482422,212.69000244140625,212.6999969482422,2079815
2025-01-03,214.4499969482422,217.47999572753906,213.72999572753906,215.9499969482422,1251383
2025-01-06,203.75999450683594,215.8000030517578,203.0,215.57000732421875,1471549
2025-01-07,209.0500030517578,210.19000244140625,205.39999389648438,208.42999267578125,1272839
2025-01-08,207.3699951171875,209.5800018310547,205.39999389648438,207.75,950078
2025-01-09,205.85000610351562,213.6699981689453,205.02000427246094,205.22999572753906,1626792
2025-01-10,199.9600067138672,205.89999389648438,198.25,203.5500030517578,1440228
2025-01-13,184.83999633789062,199.0,182.82000732421875,199.0,2562263
2025-01-14,193.77000427246094,194.5,185.5,185.5,2493700
2025-01-15,193.27999877929688,197.39999389648438,191.60000610351562,194.3000030517578,952632
2025-01-16,201.1300048828125,202.39999389648438,195.1199951171875,195.25,1463241
2025-01-17,204.94000244140625,205.61000061035156,199.6300048828125,201.88999938964844,1628796
2025-01-20,207.38999938964844,208.77999877929688,203.11000061035156,205.14999389648438,1279003
2025-01-21,201.67999267578125,210.94000244140625,200.50999450683594,209.0,1708484
2025-01-22,197.36000061035156,200.5,193.07000732421875,199.5,1442569
2025-01-23,197.36000061035156,201.3800048828125,195.42999267578125,196.0,929969
2025-01-24,194.57000732421875,199.64999389648438,192.16000366210938,197.5,943428
2025-01-27,184.91000366210938,193.0,183.0,192.47999572753906,1613648
2025-01-28,183.57000732421875,189.39999389648438,177.8000030517578,189.39999389648438,2003248
2025-01-29,191.0800018310547,191.8800048828125,183.16000366210938,183.16000366210938,1346423
2025-01-30,190.80999755859375,195.27999877929688,189.22000122070312,191.0800018310547,902884
2025-01-31,195.4600067138672,200.9499969482422,190.91000366210938,192.10000610351562,2584893
2025-02-01,204.89999389648438,207.39999389648438,196.5800018310547,197.0,6722981
2025-02-03,194.5800018310547,200.8000030517578,192.3699951171875,200.0,1836278
2025-02-04,192.47999572753906,198.39999389648438,190.25999450683594,196.5,1550794
2025-02-05,194.9499969482422,197.33999633789062,193.49000549316406,193.5,1221878
2025-02-06,194.91000366210938,196.74000549316406,193.3000030517578,195.10000610351562,1009273
2025-02-07,191.55999755859375,195.57000732421875,190.0,194.91000366210938,1045820
2025-02-10,179.7899932861328,183.22999572753906,177.2100067138672,177.99000549316406,3063349
2025-02-11,167.69000244140625,180.49000549316406,164.00999450683594,179.94000244140625,3851605
2025-02-12,165.3300018310547,167.72000122070312,157.75999450683594,166.9499969482422,3013485
2025-02-13,163.16000366210938,169.77000427246094,162.75,165.55999755859375,1287250
